crate,path,line,occurrence_on_line,token_occurrence_on_line,worth_occurrence_in_token,current_token,proposed_token,category,confidence,rationale,line_text
worth-query,crates/worth-query/src/runtime/bridge_mutation_lowering.rs,274,1,1,1,WORTH.query.evidence-identity.v1:,worth.query.evidence-identity.v1:,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,".starts_with(""WORTH.query.evidence-identity.v1:""));"
worth-query,crates/worth-query/src/runtime/bridge_mutation_lowering.rs,281,1,1,1,WORTH.query.evidence-identity.v1:,worth.query.evidence-identity.v1:,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,".starts_with(""WORTH.query.evidence-identity.v1:""));"
worth-query,crates/worth-query/src/runtime/error.rs,133,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query runtime builder requires a backend; prefer runtime_bridge(...)+adapters+build_backend_from_parts() for ordinary bridge-backed runtimes, and use backend(...) only for explicit internal test or scaffold seams"""
worth-query,crates/worth-query/src/runtime/error.rs,138,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires runtime_bridge(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,142,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires schema_adapter(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,146,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires source_adapter(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,150,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires snapshot_identity(...); current snapshot truth must come from a typed backend authority before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,154,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires write_authority(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,158,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires signal_sink(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,162,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires subscription_activation(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,166,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires preview_basis(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,170,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query bridge-backed runtime bootstrap requires inspector_evidence(...); complete the builder-owned bridge-backed authority path before build_backend_from_parts()"""
worth-query,crates/worth-query/src/runtime/error.rs,174,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"""WORTH query runtime backend parts that claim intent support require an intent authority adapter"""
worth-query,crates/worth-query/src/subscription/mod.rs,101,1,1,1,WORTH_QUERY_SUBSCRIPTION_PHASE_SEVEN_COMPILE_FAIL_TARGET_COUNT,WORTH_QUERY_SUBSCRIPTION_PHASE_SEVEN_COMPILE_FAIL_TARGET_COUNT,const_or_env_keep,keep,Rust constants are conventionally SCREAMING_SNAKE_CASE.,"WORTH_QUERY_SUBSCRIPTION_PHASE_SEVEN_COMPILE_FAIL_TARGET_COUNT,"
worth-query,crates/worth-query/src/subscription/mod.rs,102,1,1,1,WORTH_QUERY_SUBSCRIPTION_PHASE_SEVEN_GOLDEN_PATH_COUNT,WORTH_QUERY_SUBSCRIPTION_PHASE_SEVEN_GOLDEN_PATH_COUNT,const_or_env_keep,keep,Rust constants are conventionally SCREAMING_SNAKE_CASE.,"WORTH_QUERY_SUBSCRIPTION_PHASE_SEVEN_GOLDEN_PATH_COUNT,"
worth-query,crates/worth-query/src/application/declaration/version.rs,11,1,1,1,WORTH.query.declaration.v1,worth.query.declaration.v1,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,"foundational: CanonicalizationRuleVersion::new(""WORTH.query.declaration.v1"")"
worth-query,crates/worth-query/src/application/declaration_entry_seam/classification.rs,25,1,1,1,WORTHRelational,WorthRelational,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"WORTHRelational,"
worth-query,crates/worth-query/src/application/declaration_entry_seam/classification.rs,26,1,1,1,WORTHRuntimeBridge,WorthRuntimeBridge,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"WORTHRuntimeBridge,"
worth-query,crates/worth-query/src/application/declaration_entry_seam/classification.rs,27,1,1,1,WORTHSignal,WorthSignal,type_or_brand_case,high,Identifier/brand should use PascalCase WorthSignal.,"WORTHSignal,"
worth-query,crates/worth-query/src/application/declaration_entry_seam/classification.rs,34,1,1,1,Self::WORTHRelational,Self::WorthRelational,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"Self::WORTHRelational => ""worth_relational"","
worth-query,crates/worth-query/src/application/declaration_entry_seam/classification.rs,35,1,1,1,Self::WORTHRuntimeBridge,Self::WorthRuntimeBridge,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"Self::WORTHRuntimeBridge => ""worth_runtime_bridge"","
worth-query,crates/worth-query/src/application/declaration_entry_seam/classification.rs,36,1,1,1,Self::WORTHSignal,Self::WorthSignal,type_or_brand_case,high,Identifier/brand should use PascalCase WorthSignal.,"Self::WORTHSignal => ""worth_signal"","
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,242,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRelational,WorthQueryDeclarationEntryLowerOwnerCrate::WorthRelational,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"push_rows(rows, handle, direct, WorthQueryDeclarationEntryCrossingSurface::RelationalTruthRouting, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRelational, Some(WorthQueryLowerAuthorityRouteFamily::Relational), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), Some(claim), Some(authority), None, None, None, None, &[], classification);"
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,243,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRelational,WorthQueryDeclarationEntryLowerOwnerCrate::WorthRelational,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"if let Some(higher) = higher { push_rows(rows, handle, higher, WorthQueryDeclarationEntryCrossingSurface::RelationalTruthRouting, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRelational, Some(WorthQueryLowerAuthorityRouteFamily::Relational), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), Some(claim), Some(authority), None, None, None, None, &[], classification); }"
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,252,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRuntimeBridge,WorthQueryDeclarationEntryLowerOwnerCrate::WorthRuntimeBridge,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"push_rows(rows, handle, direct, WorthQueryDeclarationEntryCrossingSurface::BridgeContinuationRouting, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRuntimeBridge, Some(WorthQueryLowerAuthorityRouteFamily::Bridge), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), None, None, Some(mode), Some(truth_context), Some(family), None, &[], classification);"
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,253,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRuntimeBridge,WorthQueryDeclarationEntryLowerOwnerCrate::WorthRuntimeBridge,enum_variant_case,high,Enum variant/type-style owner name should use PascalCase.,"if let Some(higher) = higher { push_rows(rows, handle, higher, WorthQueryDeclarationEntryCrossingSurface::BridgeContinuationRouting, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHRuntimeBridge, Some(WorthQueryLowerAuthorityRouteFamily::Bridge), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), None, None, Some(mode), Some(truth_context), Some(family), None, &[], classification); }"
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,262,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal,WorthQueryDeclarationEntryLowerOwnerCrate::WorthSignal,type_or_brand_case,high,Identifier/brand should use PascalCase WorthSignal.,"push_rows(rows, handle, SIGNAL_DIRECT, WorthQueryDeclarationEntryCrossingSurface::SignalCompatibility, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal, Some(WorthQueryLowerAuthorityRouteFamily::Signal), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), None, None, None, None, None, Some(execution_family), &[*basis_family], WorthQueryDeclarationEntrySeamClassification::QueryBoundaryAdapter);"
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,263,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal,WorthQueryDeclarationEntryLowerOwnerCrate::WorthSignal,type_or_brand_case,high,Identifier/brand should use PascalCase WorthSignal.,"push_rows(rows, handle, SIGNAL_HIGHER, WorthQueryDeclarationEntryCrossingSurface::SignalCompatibility, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal, Some(WorthQueryLowerAuthorityRouteFamily::Signal), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), None, None, None, None, None, Some(execution_family), &[*basis_family], WorthQueryDeclarationEntrySeamClassification::QueryBoundaryAdapter);"
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,266,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal,WorthQueryDeclarationEntryLowerOwnerCrate::WorthSignal,type_or_brand_case,high,Identifier/brand should use PascalCase WorthSignal.,"WorthQuerySignalCompatibilityPosture::Deferred => push_rows(rows, handle, SIGNAL_DIRECT, WorthQueryDeclarationEntryCrossingSurface::SignalCompatibility, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal, Some(WorthQueryLowerAuthorityRouteFamily::Signal), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), None, None, None, None, None, Some(WorthQueryDeclarationSignalExecutionFamily::RuntimeDerivedExecution), &[BasisFamily::CurrentHead], WorthQueryDeclarationEntrySeamClassification::DeferredNeighbor),"
worth-query,crates/worth-query/src/application/declaration_entry_seam/row.rs,267,1,1,1,WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal,WorthQueryDeclarationEntryLowerOwnerCrate::WorthSignal,type_or_brand_case,high,Identifier/brand should use PascalCase WorthSignal.,"WorthQuerySignalCompatibilityPosture::NotCompatible => push_rows(rows, handle, SIGNAL_DIRECT, WorthQueryDeclarationEntryCrossingSurface::SignalCompatibility, I::Family::semantic_family_key(), primary_authority_family, WorthQueryDeclarationEntryLowerOwnerCrate::WORTHSignal, Some(WorthQueryLowerAuthorityRouteFamily::Signal), Some(WorthQueryDeclarationReceiptClass::CoveredCrossing), Some(WorthQueryDeclarationEnvelopeClass::CoveredCrossing), None, None, None, None, None, Some(WorthQueryDeclarationSignalExecutionFamily::RuntimeDerivedExecution), &[BasisFamily::CurrentHead], WorthQueryDeclarationEntrySeamClassification::ForbiddenDuplicate),"
worth-query,crates/worth-query/src/application/declaration/tests/mod.rs,158,1,1,1,WORTH.query.declaration.v1,worth.query.declaration.v1,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,"CanonicalizationRuleVersion::new(""WORTH.query.declaration.v1"")"
worth-query,crates/worth-query/src/application/declaration_entry_seam/tests/support/contributions.rs,187,1,1,1,WORTH.declaration_entry_seam.,worth.declaration_entry_seam.,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,"format!(""WORTH.declaration_entry_seam.{label}""),"
worth-query,crates/worth-query/src/application/declaration_entry_seam/tests/support/contributions.rs,189,1,1,1,WORTH.declaration-entry-seam.fixture,worth.declaration-entry-seam.fixture,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,"""WORTH.declaration-entry-seam.fixture"","
worth-query,crates/worth-query/src/application/support/tests/consumer_kit_closure.rs,45,1,1,1,WORTH.query.evidence-identity.v1,worth.query.evidence-identity.v1,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,".contains(""WORTH.query.evidence-identity.v1""));"
worth-query,crates/worth-query/src/basis_lifecycle/certification/proof_shape.rs,8,1,1,1,OperationLaneWORTHry,OperationLaneForgery,forgery_word_damage,high,Botched replacement of ?forgery?.,"OperationLaneWORTHry,"
worth-query,crates/worth-query/src/basis_lifecycle/certification/proof_shape.rs,18,1,1,1,Self::OperationLaneWORTHry,Self::OperationLaneForgery,forgery_word_damage,high,Botched replacement of ?forgery?.,"Self::OperationLaneWORTHry => ""operation_lane_WORTHry"","
worth-query,crates/worth-query/src/basis_lifecycle/certification/proof_shape.rs,18,2,2,1,operation_lane_WORTHry,operation_lane_forgery,forgery_word_damage,high,Botched replacement of ?forgery?.,"Self::OperationLaneWORTHry => ""operation_lane_WORTHry"","
worth-query,crates/worth-query/src/basis_lifecycle/certification/proof_shape.rs,189,1,1,1,OperationLaneWORTHry,OperationLaneForgery,forgery_word_damage,high,Botched replacement of ?forgery?.,"OperationLaneWORTHry,"
worth-query,crates/worth-query/src/basis_lifecycle/certification/proof_shape/tests.rs,15,1,1,1,BasisLifecycleProofShapeViolation::OperationLaneWORTHry,BasisLifecycleProofShapeViolation::OperationLaneForgery,forgery_word_damage,high,Botched replacement of ?forgery?.,"BasisLifecycleProofShapeViolation::OperationLaneWORTHry,"
worth-query,crates/worth-query/src/basis_lifecycle/certification/proof_shape/tests.rs,91,1,1,1,BasisLifecycleProofShapeViolation::OperationLaneWORTHry,BasisLifecycleProofShapeViolation::OperationLaneForgery,forgery_word_damage,high,Botched replacement of ?forgery?.,"BasisLifecycleProofShapeViolation::OperationLaneWORTHry,"
worth-query,crates/worth-query/src/consumer_kit/prohibition_registry/documentation.rs,74,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"let mut reference = String::from(""# WORTH Query Hard Prohibitions\n\n"");"
worth-query,crates/worth-query/src/domain_capabilities/foundational_integration/provenance.rs,50,1,1,1,WORTH.query.domain-capabilities.v1,worth.query.domain-capabilities.v1,canonical_namespace_case_reviewed,high,Reviewed as canonical machine namespace; lowercase worth.* is the intended protocol spelling.,"CanonicalizationRuleVersion::new(""WORTH.query.domain-capabilities.v1"")"
